from_web_code,from_web_name,from_stop_id,to_web_code,to_web_name,to_stop_id,peak_fare,low_fare,senior_fare,dist,time
7,Woodley Park-Zoo/Adams Morgan,4905,76,Georgia Ave-Petworth,25553,2.35,1.9,1.15,3.87,23.0
7,Woodley Park-Zoo/Adams Morgan,4905,34,Glenmont,16051,4.95,3.5,2.45,12.8,34.0
7,Woodley Park-Zoo/Adams Morgan,4905,80,Greenbelt,11731,4.9,3.5,2.45,12.54,33.0
7,Woodley Park-Zoo/Adams Morgan,4905,14,Grosvenor-Strathmore,3542,3.6,2.75,1.8,7.97,16.0
7,Woodley Park-Zoo/Adams Morgan,4905,50,Huntington,10776,4.45,3.45,2.2,10.99,36.0
7,Woodley Park-Zoo/Adams Morgan,4905,23,Judiciary Square,12874,2.1,1.7,1.05,2.97,8.0
7,Woodley Park-Zoo/Adams Morgan,4905,48,King St-Old Town,13995,4.15,2.75,2.05,9.89,33.0
7,Woodley Park-Zoo/Adams Morgan,4905,82,L'Enfant Plaza,5017,2.25,1.8,1.1,3.46,16.0
7,Woodley Park-Zoo/Adams Morgan,4905,67,Landover,2124,4.3,3.35,2.15,10.55,35.0
7,Woodley Park-Zoo/Adams Morgan,4905,109,Largo Town Center,4697,4.95,3.5,2.45,12.83,40.0
7,Woodley Park-Zoo/Adams Morgan,4905,36,McPherson Square,7812,2.1,1.7,1.05,2.46,12.0
7,Woodley Park-Zoo/Adams Morgan,4905,13,Medical Center,2640,3.0,2.05,1.5,5.77,13.0
7,Woodley Park-Zoo/Adams Morgan,4905,1,Metro Center,7588,2.1,1.7,1.05,2.39,6.0
7,Woodley Park-Zoo/Adams Morgan,4905,64,Minnesota Ave,25426,3.4,2.65,1.7,7.25,28.0
7,Woodley Park-Zoo/Adams Morgan,4905,110,Morgan Boulevard,4664,4.6,3.5,2.3,11.6,37.0
7,Woodley Park-Zoo/Adams Morgan,4905,70,Mt Vernon Sq 7th St-Convention Center,10344,2.1,1.7,1.05,2.72,15.0
7,Woodley Park-Zoo/Adams Morgan,4905,84,Navy Yard-Ballpark,5759,2.6,2.05,1.3,4.66,20.0
7,Woodley Park-Zoo/Adams Morgan,4905,87,Naylor Road,7686,3.8,2.75,1.9,8.61,30.0
7,Woodley Park-Zoo/Adams Morgan,4905,68,New Carrollton,2658,4.7,3.5,2.35,11.85,38.0
7,Woodley Park-Zoo/Adams Morgan,4905,108,NoMa-Gallaudet,4567,2.3,1.85,1.15,3.7,11.0
7,Woodley Park-Zoo/Adams Morgan,4905,43,Pentagon,12928,2.7,2.05,1.35,4.94,21.0
7,Woodley Park-Zoo/Adams Morgan,4905,44,Pentagon City,12930,2.9,2.05,1.45,5.5,22.0
7,Woodley Park-Zoo/Adams Morgan,4905,61,Potomac Ave,6553,2.8,2.05,1.4,5.22,24.0
7,Woodley Park-Zoo/Adams Morgan,4905,78,Prince George's Plaza,3034,3.75,2.75,1.85,8.45,27.0
7,Woodley Park-Zoo/Adams Morgan,4905,26,Rhode Island Ave-Brentwood,6671,2.5,2.0,1.25,4.32,13.0
7,Woodley Park-Zoo/Adams Morgan,4905,17,Rockville,7993,4.85,3.5,2.4,12.4,24.0
7,Woodley Park-Zoo/Adams Morgan,4905,93,Ronald Reagan Washington National Airport,9838,3.15,2.05,1.55,6.43,26.0
7,Woodley Park-Zoo/Adams Morgan,4905,41,Rosslyn,11332,2.35,1.85,1.15,3.73,18.0
7,Woodley Park-Zoo/Adams Morgan,4905,18,Shady Grove,9360,5.6,3.5,2.8,15.07,28.0
7,Woodley Park-Zoo/Adams Morgan,4905,72,Shaw-Howard U,308,2.1,1.7,1.05,2.84,16.0
7,Woodley Park-Zoo/Adams Morgan,4905,31,Silver Spring,20078,3.6,2.75,1.8,7.97,24.0
7,Woodley Park-Zoo/Adams Morgan,4905,54,Smithsonian,12906,2.1,1.7,1.05,3.02,14.0
7,Woodley Park-Zoo/Adams Morgan,4905,107,Southern Avenue,7681,3.6,2.75,1.8,7.92,27.0
7,Woodley Park-Zoo/Adams Morgan,4905,63,Stadium-Armory,5110,2.95,2.05,1.45,5.64,25.0
7,Woodley Park-Zoo/Adams Morgan,4905,88,Suitland,10142,4.15,2.75,2.05,9.89,32.0
7,Woodley Park-Zoo/Adams Morgan,4905,29,Takoma,6963,3.25,2.05,1.6,6.81,21.0
7,Woodley Park-Zoo/Adams Morgan,4905,10,Tenleytown-AU,5660,2.1,1.7,1.05,2.31,12.0
7,Woodley Park-Zoo/Adams Morgan,4905,16,Twinbrook,3969,4.3,3.35,2.15,10.45,21.0
7,Woodley Park-Zoo/Adams Morgan,4905,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,2.1,1.7,1.05,2.89,18.0
7,Woodley Park-Zoo/Adams Morgan,4905,25,Union Station,12872,2.25,1.8,1.1,3.45,10.0
7,Woodley Park-Zoo/Adams Morgan,4905,94,Van Dorn Street,10352,4.85,3.5,2.4,12.52,42.0
7,Woodley Park-Zoo/Adams Morgan,4905,9,Van Ness-UDC,4941,2.1,1.7,1.05,1.34,4.0
7,Woodley Park-Zoo/Adams Morgan,4905,103,Vienna/Fairfax-GMU,11610,5.5,3.5,2.75,14.79,42.0
7,Woodley Park-Zoo/Adams Morgan,4905,98,Virginia Square-GMU,12922,2.95,2.05,1.45,5.62,24.0
7,Woodley Park-Zoo/Adams Morgan,4905,83,Waterfront,7376,2.45,2.0,1.2,4.17,18.0
7,Woodley Park-Zoo/Adams Morgan,4905,101,West Falls Church-VT/UVA,14118,4.15,2.75,2.05,9.97,34.0
7,Woodley Park-Zoo/Adams Morgan,4905,77,West Hyattsville,11886,3.4,2.7,1.7,7.34,24.0
7,Woodley Park-Zoo/Adams Morgan,4905,33,Wheaton,4271,4.45,3.45,2.2,11.06,31.0
7,Woodley Park-Zoo/Adams Morgan,4905,15,White Flint,22094,4.0,2.75,2.0,9.35,18.0
8,Cleveland Park,4912,92,Addison Road-Seat Pleasant,13107,4.4,3.4,2.2,10.78,36.0
8,Cleveland Park,4912,85,Anacostia,6751,3.15,2.05,1.55,6.45,24.0
8,Cleveland Park,4912,81,Archives-Navy Memorial-Penn Quarter,7477,2.3,1.85,1.15,3.65,16.0
8,Cleveland Park,4912,42,Arlington Cemetery,12926,2.8,2.05,1.4,5.16,22.0
8,Cleveland Park,4912,99,Ballston-MU,12631,3.2,2.05,1.6,6.61,28.0
8,Cleveland Park,4912,90,Benning Road,4613,3.7,2.75,1.85,8.39,30.0
8,Cleveland Park,4912,12,Bethesda,4387,2.45,1.95,1.2,4.05,9.0
8,Cleveland Park,4912,47,Braddock Road,13986,4.15,2.75,2.05,9.98,33.0
8,Cleveland Park,4912,89,Branch Ave,21110,4.75,3.5,2.35,12.09,37.0
8,Cleveland Park,4912,27,Brookland-CUA,4710,2.8,2.05,1.4,5.27,17.0
8,Cleveland Park,4912,91,Capitol Heights,1305,4.1,2.75,2.05,9.81,33.0
8,Cleveland Park,4912,59,Capitol South,12900,2.7,2.05,1.35,4.88,22.0
8,Cleveland Park,4912,66,Cheverly,999,4.05,2.75,2.0,9.49,34.0
8,Cleveland Park,4912,97,Clarendon,12648,2.95,2.05,1.45,5.7,24.0
8,Cleveland Park,4912,79,College Park-U of MD,11733,4.35,3.4,2.15,10.65,32.0
8,Cleveland Park,4912,75,Columbia Heights,25552,2.3,1.85,1.15,3.66,22.0
8,Cleveland Park,4912,86,Congress Heights,4655,3.55,2.75,1.75,7.78,27.0
8,Cleveland Park,4912,96,Court House,12488,2.8,2.05,1.4,5.23,22.0
8,Cleveland Park,4912,45,Crystal City,9720,3.25,2.05,1.6,6.68,26.0
8,Cleveland Park,4912,65,Deanwood,5030,3.75,2.75,1.85,8.49,32.0
8,Cleveland Park,4912,102,Dunn Loring-Merrifield,11602,4.9,3.5,2.45,12.64,40.0
8,Cleveland Park,4912,6,Dupont Circle,4956,2.1,1.7,1.05,1.9,4.0
8,Cleveland Park,4912,100,East Falls Church,12282,3.8,2.75,1.9,8.66,33.0
8,Cleveland Park,4912,60,Eastern Market,6479,2.85,2.05,1.4,5.31,24.0
8,Cleveland Park,4912,49,Eisenhower Avenue,9880,4.5,3.5,2.25,11.15,37.0
8,Cleveland Park,4912,4,Farragut North,5635,2.1,1.7,1.05,2.41,6.0
8,Cleveland Park,4912,38,Farragut West,7932,2.2,1.75,1.1,3.27,15.0
8,Cleveland Park,4912,58,Federal Center SW,7333,2.55,2.05,1.25,4.41,20.0
8,Cleveland Park,4912,53,Federal Triangle,7671,2.2,1.8,1.1,3.38,14.0
8,Cleveland Park,4912,40,Foggy Bottom-GWU,8040,2.25,1.8,1.1,3.48,17.0
8,Cleveland Park,4912,32,Forest Glen,21029,4.05,2.75,2.0,9.53,29.0
8,Cleveland Park,4912,28,Fort Totten,5305,3.0,2.05,1.5,5.86,20.0
8,Cleveland Park,4912,95,Franconia-Springfield,14816,5.75,3.5,2.85,16.39,48.0
8,Cleveland Park,4912,11,Friendship Heights,4364,2.1,1.7,1.05,2.37,6.0
8,Cleveland Park,4912,21,Gallery Pl-Chinatown,7474,2.2,1.8,1.1,3.32,9.0
8,Cleveland Park,4912,76,Georgia Ave-Petworth,25553,2.5,2.0,1.25,4.28,25.0
8,Cleveland Park,4912,34,Glenmont,16051,4.95,3.5,2.45,12.8,36.0
8,Cleveland Park,4912,80,Greenbelt,11731,4.95,3.5,2.45,12.83,35.0
8,Cleveland Park,4912,14,Grosvenor-Strathmore,3542,3.4,2.7,1.7,7.26,14.0
8,Cleveland Park,4912,50,Huntington,10776,4.65,3.5,2.3,11.65,38.0
8,Cleveland Park,4912,23,Judiciary Square,12874,2.3,1.85,1.15,3.67,10.0
8,Cleveland Park,4912,48,King St-Old Town,13995,4.3,3.35,2.15,10.56,35.0
8,Cleveland Park,4912,82,L'Enfant Plaza,5017,2.45,2.0,1.2,4.17,18.0
8,Cleveland Park,4912,67,Landover,2124,4.45,3.45,2.2,11.04,37.0
8,Cleveland Park,4912,109,Largo Town Center,4697,5.1,3.5,2.55,13.39,42.0
8,Cleveland Park,4912,36,McPherson Square,7812,2.15,1.75,1.05,3.16,14.0
8,Cleveland Park,4912,13,Medical Center,2640,2.75,2.05,1.35,5.07,11.0
8,Cleveland Park,4912,1,Metro Center,7588,2.15,1.7,1.05,3.1,8.0
8,Cleveland Park,4912,64,Minnesota Ave,25426,3.55,2.75,1.75,7.86,30.0
8,Cleveland Park,4912,110,Morgan Boulevard,4664,4.8,3.5,2.4,12.18,39.0
8,Cleveland Park,4912,70,Mt Vernon Sq 7th St-Convention Center,10344,2.25,1.8,1.1,3.4,17.0
8,Cleveland Park,4912,84,Navy Yard-Ballpark,5759,2.85,2.05,1.4,5.36,22.0
8,Cleveland Park,4912,87,Naylor Road,7686,4.0,2.75,2.0,9.33,32.0
8,Cleveland Park,4912,68,New Carrollton,2658,4.8,3.5,2.4,12.31,40.0
8,Cleveland Park,4912,108,NoMa-Gallaudet,4567,2.55,2.0,1.25,4.35,13.0
8,Cleveland Park,4912,43,Pentagon,12928,2.95,2.05,1.45,5.62,23.0
8,Cleveland Park,4912,44,Pentagon City,12930,3.1,2.05,1.55,6.17,24.0
8,Cleveland Park,4912,61,Potomac Ave,6553,3.0,2.05,1.5,5.9,26.0
8,Cleveland Park,4912,78,Prince George's Plaza,3034,3.85,2.75,1.9,8.8,29.0
8,Cleveland Park,4912,26,Rhode Island Ave-Brentwood,6671,2.7,2.05,1.35,4.88,15.0
8,Cleveland Park,4912,17,Rockville,7993,4.65,3.5,2.3,11.69,22.0
8,Cleveland Park,4912,93,Ronald Reagan Washington National Airport,9838,3.35,2.65,1.65,7.13,28.0
8,Cleveland Park,4912,41,Rosslyn,11332,2.5,2.0,1.25,4.34,20.0
8,Cleveland Park,4912,18,Shady Grove,9360,5.4,3.5,2.7,14.36,26.0
8,Cleveland Park,4912,72,Shaw-Howard U,308,2.25,1.8,1.1,3.49,18.0
8,Cleveland Park,4912,31,Silver Spring,20078,3.6,2.75,1.8,8.06,26.0
8,Cleveland Park,4912,54,Smithsonian,12906,2.35,1.85,1.15,3.73,16.0
8,Cleveland Park,4912,107,Southern Avenue,7681,3.8,2.75,1.9,8.66,29.0
8,Cleveland Park,4912,63,Stadium-Armory,5110,3.15,2.05,1.55,6.3,27.0
8,Cleveland Park,4912,88,Suitland,10142,4.35,3.4,2.15,10.61,34.0
8,Cleveland Park,4912,29,Takoma,6963,3.3,2.05,1.65,6.97,23.0
8,Cleveland Park,4912,10,Tenleytown-AU,5660,2.1,1.7,1.05,1.63,4.0
8,Cleveland Park,4912,16,Twinbrook,3969,4.1,2.75,2.05,9.74,19.0
8,Cleveland Park,4912,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,2.25,1.85,1.1,3.53,20.0
8,Cleveland Park,4912,25,Union Station,12872,2.45,1.95,1.2,4.13,12.0
8,Cleveland Park,4912,94,Van Dorn Street,10352,5.05,3.5,2.5,13.11,44.0
8,Cleveland Park,4912,9,Van Ness-UDC,4941,2.1,1.7,1.05,0.63,2.0
8,Cleveland Park,4912,103,Vienna/Fairfax-GMU,11610,5.6,3.5,2.8,15.1,44.0
8,Cleveland Park,4912,98,Virginia Square-GMU,12922,3.1,2.05,1.55,6.14,26.0
8,Cleveland Park,4912,83,Waterfront,7376,2.7,2.05,1.35,4.88,20.0
8,Cleveland Park,4912,101,West Falls Church-VT/UVA,14118,4.25,3.3,2.1,10.27,36.0
8,Cleveland Park,4912,77,West Hyattsville,11886,3.55,2.75,1.75,7.71,26.0
8,Cleveland Park,4912,33,Wheaton,4271,4.45,3.5,2.2,11.09,33.0
8,Cleveland Park,4912,15,White Flint,22094,3.8,2.75,1.9,8.65,16.0
8,Cleveland Park,4912,7,Woodley Park-Zoo/Adams Morgan,4905,2.1,1.7,1.05,0.71,2.0
9,Van Ness-UDC,4941,92,Addison Road-Seat Pleasant,13107,4.55,3.5,2.25,11.33,38.0
9,Van Ness-UDC,4941,85,Anacostia,6751,3.35,2.65,1.65,7.1,26.0
9,Van Ness-UDC,4941,81,Archives-Navy Memorial-Penn Quarter,7477,2.5,2.0,1.25,4.27,18.0
9,Van Ness-UDC,4941,42,Arlington Cemetery,12926,2.95,2.05,1.45,5.76,24.0
9,Van Ness-UDC,4941,99,Ballston-MU,12631,3.35,2.65,1.65,7.08,30.0
9,Van Ness-UDC,4941,90,Benning Road,4613,3.85,2.75,1.9,8.95,32.0
9,Van Ness-UDC,4941,12,Bethesda,4387,2.25,1.8,1.1,3.42,7.0
9,Van Ness-UDC,4941,47,Braddock Road,13986,4.35,3.35,2.15,10.59,35.0
9,Van Ness-UDC,4941,89,Branch Ave,21110,4.9,3.5,2.45,12.65,39.0
9,Van Ness-UDC,4941,27,Brookland-CUA,4710,2.95,2.05,1.45,5.75,19.0
9,Van Ness-UDC,4941,91,Capitol Heights,1305,4.25,3.35,2.1,10.36,35.0
9,Van Ness-UDC,4941,59,Capitol South,12900,2.9,2.05,1.45,5.5,24.0
9,Van Ness-UDC,4941,66,Cheverly,999,4.15,2.75,2.05,9.99,36.0
9,Van Ness-UDC,4941,97,Clarendon,12648,3.1,2.05,1.55,6.2,26.0
9,Van Ness-UDC,4941,8,Cleveland Park,4912,2.1,1.7,1.05,0.63,2.0
9,Van Ness-UDC,4941,79,College Park-U of MD,11733,4.45,3.45,2.2,10.99,34.0
9,Van Ness-UDC,4941,75,Columbia Heights,25552,2.45,2.0,1.2,4.18,24.0
9,Van Ness-UDC,4941,86,Congress Heights,4655,3.7,2.75,1.85,8.37,29.0
9,Van Ness-UDC,4941,96,Court House,12488,2.95,2.05,1.45,5.75,24.0
9,Van Ness-UDC,4941,45,Crystal City,9720,3.4,2.7,1.7,7.3,28.0
9,Van Ness-UDC,4941,65,Deanwood,5030,3.9,2.75,1.95,9.02,34.0
9,Van Ness-UDC,4941,102,Dunn Loring-Merrifield,11602,5.0,3.5,2.5,12.94,42.0
9,Van Ness-UDC,4941,6,Dupont Circle,4956,2.1,1.7,1.05,2.53,6.0
9,Van Ness-UDC,4941,100,East Falls Church,12282,3.9,2.75,1.95,9.04,35.0
9,Van Ness-UDC,4941,60,Eastern Market,6479,3.0,2.05,1.5,5.92,26.0
9,Van Ness-UDC,4941,49,Eisenhower Avenue,9880,4.65,3.5,2.3,11.74,39.0
9,Van Ness-UDC,4941,4,Farragut North,5635,2.1,1.7,1.05,3.04,8.0
9,Van Ness-UDC,4941,38,Farragut West,7932,2.4,1.9,1.2,3.9,17.0
9,Van Ness-UDC,4941,58,Federal Center SW,7333,2.75,2.05,1.35,5.04,22.0
9,Van Ness-UDC,4941,53,Federal Triangle,7671,2.4,1.95,1.2,4.01,16.0
9,Van Ness-UDC,4941,40,Foggy Bottom-GWU,8040,2.45,1.95,1.2,4.1,19.0
9,Van Ness-UDC,4941,32,Forest Glen,21029,4.05,2.75,2.0,9.59,31.0
9,Van Ness-UDC,4941,28,Fort Totten,5305,3.1,2.05,1.55,6.22,22.0
9,Van Ness-UDC,4941,95,Franconia-Springfield,14816,5.75,3.5,2.85,16.89,50.0
9,Van Ness-UDC,4941,11,Friendship Heights,4364,2.1,1.7,1.05,1.76,4.0
9,Van Ness-UDC,4941,21,Gallery Pl-Chinatown,7474,2.4,1.9,1.2,3.94,11.0
9,Van Ness-UDC,4941,76,Georgia Ave-Petworth,25553,2.65,2.05,1.3,4.73,27.0
9,Van Ness-UDC,4941,34,Glenmont,16051,4.95,3.5,2.45,12.86,38.0
9,Van Ness-UDC,4941,80,Greenbelt,11731,5.05,3.5,2.5,13.11,37.0
9,Van Ness-UDC,4941,14,Grosvenor-Strathmore,3542,3.25,2.05,1.6,6.64,12.0
9,Van Ness-UDC,4941,50,Huntington,10776,4.8,3.5,2.4,12.24,40.0
9,Van Ness-UDC,4941,23,Judiciary Square,12874,2.5,2.0,1.25,4.29,12.0
9,Van Ness-UDC,4941,48,King St-Old Town,13995,4.5,3.5,2.25,11.16,37.0
9,Van Ness-UDC,4941,82,L'Enfant Plaza,5017,2.65,2.05,1.3,4.8,20.0
9,Van Ness-UDC,4941,67,Landover,2124,4.6,3.5,2.3,11.5,39.0
9,Van Ness-UDC,4941,109,Largo Town Center,4697,5.25,3.5,2.6,13.92,44.0
9,Van Ness-UDC,4941,36,McPherson Square,7812,2.35,1.9,1.15,3.79,16.0
9,Van Ness-UDC,4941,13,Medical Center,2640,2.55,2.05,1.25,4.44,9.0
9,Van Ness-UDC,4941,1,Metro Center,7588,2.35,1.85,1.15,3.72,10.0
9,Van Ness-UDC,4941,64,Minnesota Ave,25426,3.7,2.75,1.85,8.41,32.0
9,Van Ness-UDC,4941,110,Morgan Boulevard,4664,4.95,3.5,2.45,12.72,41.0
9,Van Ness-UDC,4941,70,Mt Vernon Sq 7th St-Convention Center,10344,2.4,1.95,1.2,4.02,19.0
9,Van Ness-UDC,4941,84,Navy Yard-Ballpark,5759,3.05,2.05,1.5,5.99,24.0
9,Van Ness-UDC,4941,87,Naylor Road,7686,4.15,2.75,2.05,9.91,34.0
9,Van Ness-UDC,4941,68,New Carrollton,2658,4.95,3.5,2.45,12.74,42.0
9,Van Ness-UDC,4941,108,NoMa-Gallaudet,4567,2.7,2.05,1.35,4.96,15.0
9,Van Ness-UDC,4941,43,Pentagon,12928,3.1,2.05,1.55,6.23,25.0
9,Van Ness-UDC,4941,44,Pentagon City,12930,3.25,2.05,1.6,6.78,25.0
9,Van Ness-UDC,4941,61,Potomac Ave,6553,3.2,2.05,1.6,6.51,28.0
9,Van Ness-UDC,4941,78,Prince George's Plaza,3034,3.95,2.75,1.95,9.15,31.0
9,Van Ness-UDC,4941,26,Rhode Island Ave-Brentwood,6671,2.85,2.05,1.4,5.41,17.0
9,Van Ness-UDC,4941,17,Rockville,7993,4.45,3.45,2.2,11.06,20.0
9,Van Ness-UDC,4941,93,Ronald Reagan Washington National Airport,9838,3.55,2.75,1.75,7.74,30.0
9,Van Ness-UDC,4941,41,Rosslyn,11332,2.7,2.05,1.35,4.91,22.0
9,Van Ness-UDC,4941,18,Shady Grove,9360,5.2,3.5,2.6,13.73,24.0
9,Van Ness-UDC,4941,72,Shaw-Howard U,308,2.45,1.95,1.2,4.09,20.0
9,Van Ness-UDC,4941,31,Silver Spring,20078,3.65,2.75,1.8,8.16,28.0
9,Van Ness-UDC,4941,54,Smithsonian,12906,2.55,2.0,1.25,4.36,18.0
9,Van Ness-UDC,4941,107,Southern Avenue,7681,3.95,2.75,1.95,9.24,31.0
9,Van Ness-UDC,4941,63,Stadium-Armory,5110,3.3,2.05,1.65,6.9,29.0
9,Van Ness-UDC,4941,88,Suitland,10142,4.5,3.5,2.25,11.18,36.0
9,Van Ness-UDC,4941,29,Takoma,6963,3.35,2.65,1.65,7.16,25.0
9,Van Ness-UDC,4941,10,Tenleytown-AU,5660,2.1,1.7,1.05,1.05,2.0
9,Van Ness-UDC,4941,16,Twinbrook,3969,3.9,2.75,1.95,9.11,17.0
9,Van Ness-UDC,4941,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,2.45,1.95,1.2,4.13,22.0
9,Van Ness-UDC,4941,25,Union Station,12872,2.65,2.05,1.3,4.74,14.0
9,Van Ness-UDC,4941,94,Van Dorn Street,10352,5.2,3.5,2.6,13.65,46.0
9,Van Ness-UDC,4941,103,Vienna/Fairfax-GMU,11610,5.75,3.5,2.85,18.61,46.0
9,Van Ness-UDC,4941,98,Virginia Square-GMU,12922,3.2,2.05,1.6,6.56,28.0
9,Van Ness-UDC,4941,83,Waterfront,7376,2.9,2.05,1.45,5.51,22.0
9,Van Ness-UDC,4941,101,West Falls Church-VT/UVA,14118,4.3,3.35,2.15,10.54,38.0
9,Van Ness-UDC,4941,77,West Hyattsville,11886,3.65,2.75,1.8,8.09,28.0
9,Van Ness-UDC,4941,33,Wheaton,4271,4.5,3.5,2.25,11.14,35.0
9,Van Ness-UDC,4941,15,White Flint,22094,3.7,2.75,1.85,8.28,14.0
9,Van Ness-UDC,4941,7,Woodley Park-Zoo/Adams Morgan,4905,2.1,1.7,1.05,1.34,4.0
10,Tenleytown-AU,5660,92,Addison Road-Seat Pleasant,13107,4.85,3.5,2.4,12.37,40.0
10,Tenleytown-AU,5660,85,Anacostia,6751,3.65,2.75,1.8,8.08,28.0
10,Tenleytown-AU,5660,81,Archives-Navy Memorial-Penn Quarter,7477,2.8,2.05,1.4,5.25,20.0
10,Tenleytown-AU,5660,42,Arlington Cemetery,12926,3.2,2.05,1.6,6.56,26.0
10,Tenleytown-AU,5660,99,Ballston-MU,12631,3.5,2.75,1.75,7.61,32.0
10,Tenleytown-AU,5660,90,Benning Road,4613,4.15,2.75,2.05,9.99,34.0
10,Tenleytown-AU,5660,12,Bethesda,4387,2.1,1.7,1.05,2.5,5.0
10,Tenleytown-AU,5660,47,Braddock Road,13986,4.55,3.5,2.25,11.38,37.0
10,Tenleytown-AU,5660,89,Branch Ave,21110,5.2,3.5,2.6,13.65,41.0
10,Tenleytown-AU,5660,27,Brookland-CUA,4710,3.25,2.05,1.6,6.79,21.0
10,Tenleytown-AU,5660,91,Capitol Heights,1305,4.55,3.5,2.25,11.4,37.0
10,Tenleytown-AU,5660,59,Capitol South,12900,3.2,2.05,1.6,6.49,26.0
10,Tenleytown-AU,5660,66,Cheverly,999,4.45,3.45,2.2,11.03,38.0
10,Tenleytown-AU,5660,97,Clarendon,12648,3.25,2.05,1.6,6.81,28.0
10,Tenleytown-AU,5660,8,Cleveland Park,4912,2.1,1.7,1.05,1.63,4.0
10,Tenleytown-AU,5660,79,College Park-U of MD,11733,4.7,3.5,2.35,11.92,36.0
10,Tenleytown-AU,5660,75,Columbia Heights,25552,2.8,2.05,1.4,5.2,26.0
10,Tenleytown-AU,5660,86,Congress Heights,4655,3.95,2.75,1.95,9.31,31.0
10,Tenleytown-AU,5660,96,Court House,12488,3.15,2.05,1.55,6.4,26.0
10,Tenleytown-AU,5660,45,Crystal City,9720,3.65,2.75,1.8,8.12,30.0
10,Tenleytown-AU,5660,65,Deanwood,5030,4.2,3.25,2.1,10.06,36.0
10,Tenleytown-AU,5660,102,Dunn Loring-Merrifield,11602,5.05,3.5,2.5,13.19,44.0
10,Tenleytown-AU,5660,6,Dupont Circle,4956,2.25,1.8,1.1,3.48,8.0
10,Tenleytown-AU,5660,100,East Falls Church,12282,4.0,2.75,2.0,9.39,37.0
10,Tenleytown-AU,5660,60,Eastern Market,6479,3.3,2.05,1.65,6.93,28.0
10,Tenleytown-AU,5660,49,Eisenhower Avenue,9880,4.85,3.5,2.4,12.49,41.0
10,Tenleytown-AU,5660,4,Farragut North,5635,2.4,1.95,1.2,3.99,10.0
10,Tenleytown-AU,5660,38,Farragut West,7932,2.7,2.05,1.35,4.84,19.0
10,Tenleytown-AU,5660,58,Federal Center SW,7333,3.05,2.05,1.5,6.01,24.0
10,Tenleytown-AU,5660,53,Federal Triangle,7671,2.7,2.05,1.35,4.97,18.0
10,Tenleytown-AU,5660,40,Foggy Bottom-GWU,8040,2.75,2.05,1.35,4.99,21.0
10,Tenleytown-AU,5660,32,Forest Glen,21029,4.2,3.25,2.1,10.1,33.0
10,Tenleytown-AU,5660,28,Fort Totten,5305,3.4,2.65,1.7,7.2,24.0
10,Tenleytown-AU,5660,95,Franconia-Springfield,14816,5.75,3.5,2.85,17.43,52.0
10,Tenleytown-AU,5660,11,Friendship Heights,4364,2.1,1.7,1.05,0.78,2.0
10,Tenleytown-AU,5660,21,Gallery Pl-Chinatown,7474,2.7,2.05,1.35,4.93,13.0
10,Tenleytown-AU,5660,76,Georgia Ave-Petworth,25553,2.95,2.05,1.45,5.76,29.0
10,Tenleytown-AU,5660,34,Glenmont,16051,5.1,3.5,2.55,13.31,40.0
10,Tenleytown-AU,5660,80,Greenbelt,11731,5.3,3.5,2.65,13.97,39.0
10,Tenleytown-AU,5660,14,Grosvenor-Strathmore,3542,2.95,2.05,1.45,5.76,10.0
10,Tenleytown-AU,5660,50,Huntington,10776,5.0,3.5,2.5,12.98,42.0
10,Tenleytown-AU,5660,23,Judiciary Square,12874,2.8,2.05,1.4,5.28,14.0
10,Tenleytown-AU,5660,48,King St-Old Town,13995,4.7,3.5,2.35,11.94,39.0
10,Tenleytown-AU,5660,82,L'Enfant Plaza,5017,2.95,2.05,1.45,5.76,22.0
10,Tenleytown-AU,5660,67,Landover,2124,4.85,3.5,2.4,12.52,41.0
10,Tenleytown-AU,5660,109,Largo Town Center,4697,5.55,3.5,2.75,14.93,46.0
10,Tenleytown-AU,5660,36,McPherson Square,7812,2.65,2.05,1.3,4.76,18.0
10,Tenleytown-AU,5660,13,Medical Center,2640,2.25,1.85,1.1,3.54,7.0
10,Tenleytown-AU,5660,1,Metro Center,7588,2.65,2.05,1.3,4.7,12.0
10,Tenleytown-AU,5660,64,Minnesota Ave,25426,4.0,2.75,2.0,9.45,34.0
10,Tenleytown-AU,5660,110,Morgan Boulevard,4664,5.2,3.5,2.6,13.73,43.0
10,Tenleytown-AU,5660,70,Mt Vernon Sq 7th St-Convention Center,10344,2.75,2.05,1.35,5.03,21.0
10,Tenleytown-AU,5660,84,Navy Yard-Ballpark,5759,3.3,2.05,1.65,6.97,26.0
10,Tenleytown-AU,5660,87,Naylor Road,7686,4.4,3.45,2.2,10.9,36.0
10,Tenleytown-AU,5660,68,New Carrollton,2658,5.2,3.5,2.6,13.74,44.0
10,Tenleytown-AU,5660,108,NoMa-Gallaudet,4567,3.05,2.05,1.5,5.95,17.0
10,Tenleytown-AU,5660,43,Pentagon,12928,3.35,2.65,1.65,7.05,27.0
10,Tenleytown-AU,5660,44,Pentagon City,12930,3.5,2.75,1.75,7.57,28.0
10,Tenleytown-AU,5660,61,Potomac Ave,6553,3.45,2.75,1.7,7.52,30.0
